         476        1428
 (8.861267867299499E-003,-5.525320969089229E-003)
 (-2.307926838989443E-004,2.641680133958351E-004)
 (1.05730305414993,0.340513838077041)
 (-6.565416948302466E-003,6.159637660048949E-003)
 (7.461868572371194E-003,-7.029647626055510E-003)
 (1.04018882257453,0.131825152307833)
 (1.573750903048865E-002,2.144614139526626E-002)
 (-8.485616257837936E-003,-1.165480627587715E-002)
 (1.02320590346413,9.267785983780151E-002)
 (9.854941760319137E-003,1.166110152663991E-002)
 (-8.870537840642857E-003,-1.050588710993332E-002)
 (1.03071926582466,0.107786566400336)
 (1.722197077268411E-002,2.138429512254408E-002)
 (1.426059585190525E-003,1.627474251836234E-003)
 (1.06068088821112,0.279286355768914)
 (3.235541347863132E-003,-1.576291738966553E-002)
 (1.020368330893723E-004,-4.000956711464440E-006)
 (1.01693996355117,8.253623044787090E-002)
 (1.798071805077626E-004,3.034453426119377E-004)
 (-1.978570970448731E-003,-2.417215654197185E-003)
 (1.05055612531813,0.169289815232718)
 (-4.166619565832398E-003,-7.178408247910604E-003)
 (-1.340324088956462E-002,-2.326071102546007E-002)
 (1.02404870998958,9.436017402748662E-002)
 (-1.138247337988678E-002,-1.336924282791407E-002)
 (7.800663295030045E-003,9.082684799249589E-003)
 (1.05650775212632,0.206398942784423)
 (-8.200279660259900E-003,-2.105120862058970E-002)
 (-2.398333472145190E-003,-6.138368017882202E-003)
 (1.04332929703227,0.142431219070035)
 (-1.713409066800745E-002,-2.446621324580070E-002)
 (-1.236526842881296E-003,-1.791236732251925E-003)
 (1.04722411191983,0.155717182619443)
 (1.321264624640695E-002,2.057245690489416E-002)
 (8.838767944389189E-003,1.345487344481645E-002)
 (0.220780907151285,0.306621574008941)
 (-1.100228388524416E-003,0.160684287653498)
 (1.228122027191413E-002,0.891301064823287)
 (0.469619016937307,-1.04751063207738)
 (-0.204900579020205,0.565062398006956)
 (0.172364196298360,-0.481708932773352) 
 (0.523808549906882,1.19092457026826)
 (0.102733347282524,0.388467645107031) 
 (0.182808358343813,0.680212409678983)
 (0.225250857538564,0.326904452964923)
 (5.533263337635937E-003,0.284832376471537)
 (2.200667446673256E-002,0.829013586070701) 
 (0.648603861262986,1.35938970183352)
 (0.154468390084569,0.437701554607642) 
 (0.206265571370532,0.588025399178347)
 (0.996937862244393,1.77216646961869)
 (1.426663138765377E-002,1.978822350123186E-002)
 (0.298912484363482,0.607368500855373) 
 (0.356570482663812,-0.825211754188793)
 (-0.147333865232244,0.541992613490495) 
 (0.158958115927094,-0.576167945700793)
 (0.205434722001414,-0.137980057144210)
 (-5.910556974158551E-002,0.721263829031538)
 (4.027170714862544E-002,-0.481850943502959)
 (0.202014259809082,-0.156863780310303)
 (-7.020052894187392E-002,0.745992915108631)
 (4.065424001279010E-002,-0.433074862352462)
 (0.958000591394233,-1.67351095231755)
 (9.907021725615889E-002,-0.160840615139102)
 (-0.284033445945953,0.471976677481421) 
 (0.293967544900004,-0.635977496380668)
 (0.169532454457654,-0.731582524240075)
 (8.603148317559869E-002,-0.362081675373249)
 (0.204897764070944,9.557335742707060E-002)
 (1.179960744080131E-002,-0.327935114884889)
 (-3.223209453785262E-002,0.820965569133132)
 (0.205596921685519,0.150604114985968)
 (4.401478132955350E-003,-0.511269854736428)
 (5.348220583477232E-003,-0.719826138172573)
 (0.941832699429648,1.74465699847592) 
 (4.530916867195080E-002,0.111365782061496)
 (0.282357651229623,0.627516239547165) 
 (1.49868446811335,2.19914675377538)
 (-0.245245897985720,-0.370042654555998)
 (6.249568397715227E-002,9.207554783848111E-002)
 (0.256915954986554,-0.503963750672880)
 (4.092641687772682E-002,-0.195368078835694)
 (0.159316697811882,-0.797725180705587) 
 (0.238962712016764,-0.406372365368843)
 (4.678046936695647E-002,-0.310154094518463)
 (-0.124909414032891,0.810528467059852) 
 (0.530964774824034,-1.17790634053256)
 (-0.264802599753159,0.698605916801360)
 (-5.760785424171767E-002,0.150340954346059)
 (0.240147256611846,-0.443326378664388)
 (4.117773591879192E-002,-0.256690005113090)
 (0.131545219732503,-0.793554646140870) 
 (0.877516566770335,-1.61898403673219)
 (0.159032637329993,-0.288363434104196) 
 (-0.250350762352004,0.455653512095388)
 (0.211409670515291,-0.179650837887659)
 (6.247410532656457E-002,-0.588453653305621)
 (6.978468414168201E-002,-0.656236804523627) 
 (1.67000022848126,2.28375025797481)
 (-0.203908451226297,-0.284932459025850)
 (4.810019374634835E-002,6.591572999267271E-002)
 (0.981025970694953,1.76730190960698) 
 (-0.282225483563185,-0.593693229266536)
 (-8.942484917776844E-002,-0.179960140746357)
 (0.690131103650639,-1.40518176038021) 
 (-0.212220204112439,0.464552653266378)
 (0.211508943137530,-0.455504266276123) 
 (0.847613824225098,1.64993336923020)
 (-0.272708275890374,-0.661102559474737)
 (-5.645948457326312E-002,-0.144719614341594)
 (1.31671578482323,2.05700951095296) 
 (-0.284221875772276,-0.475461455609451)
 (1.205268958581504E-002,2.602858320631385E-002)
 (0.604586879256614,-1.27938946404068) 
 (-0.276541988639786,0.636620550562829)
 (-0.106582359700547,0.248912651141303) 
 (1.29330104934908,2.04138206141917)
 (0.262762458494719,0.444803564491644) 
 (-0.110091273512501,-0.192759215621053)
 (0.807801664568586,-1.55825086935768)
 (4.577510379614112E-002,-9.513692747845670E-002)
 (-0.294329438455018,0.566641628515292) 
 (0.281896195237231,-0.590922750520565)
 (0.147501352344400,-0.703449332880365)
 (9.158308968772816E-002,-0.442528898822063)
 (0.597076138592051,-1.29198258558714) 
 (0.131611627583507,-0.323551992786242)
 (0.252391185943495,-0.613978900914724) 
 (0.385679038191804,0.916732829135110)
 (-2.852770708033809E-002,-0.141194933647021)
 (0.152600566830871,0.821817347832683) 
 (0.215159421585242,0.262850862546732)
 (1.206813592526198E-002,0.860153216834482)
 (-4.517788712507499E-003,-0.199158687190733)
 (0.532801310446396,-1.16601589815089)
 (6.302919795791320E-002,-0.155912398522043)
 (-0.276269762537405,0.693694353801701) 
 (0.210454888425086,0.249778348622925)
 (-8.178507158952259E-003,-0.404258764894258)
 (1.703389969191733E-002,0.777997842740148)
 (0.299441079526966,0.673231844862889)
 (-7.245408497930218E-002,-0.576825493816022)
 (-7.752938299350169E-002,-0.652962959972314)
 (1.45799579278763,2.15207473798834) 
 (0.233145768780725,0.360140004071396)
 (-0.135941445859405,-0.205567375637113) 
 (0.232155018008047,0.391553888029027)
 (-7.352014287477140E-004,-0.147973870488481)
 (3.000455391335936E-002,0.889773476731519)
 (0.634217067379572,-1.33350105780086)
 (6.915784869940098E-002,-0.152475061411757)
 (0.287335735510018,-0.656640315966730) 
 (0.416637927440112,-0.972219243887692)
 (2.589055197490588E-002,-8.950160163196925E-002)
 (-0.236714734683320,0.756565379972074) 
